,QueueGroupId,datetime,CallOffered_diff,CallAnswered_diff
8218830,368,2020-12-28 20:02:45,0.0,0.0
8219106,368,2020-12-28 20:02:45,0.0,0.0
8219382,368,2020-12-28 20:02:45,0.0,0.0
8219658,368,2020-12-28 20:02:45,0.0,0.0
8219934,368,2020-12-28 20:02:45,0.0,0.0
8220210,368,2020-12-28 20:02:45,0.0,0.0
8220486,368,2020-12-28 20:02:45,0.0,0.0
8220762,368,2020-12-28 20:02:45,0.0,0.0
8221038,368,2020-12-28 20:02:45,0.0,0.0
8221314,368,2020-12-28 20:02:45,0.0,0.0
8221590,368,2020-12-28 20:02:45,0.0,0.0
8221866,368,2020-12-28 20:02:45,0.0,0.0
8222142,368,2020-12-28 20:02:45,0.0,0.0
8229933,368,2020-12-29 01:01:16,,
8230089,368,2020-12-29 01:01:16,0.0,0.0
8230249,368,2020-12-29 01:03:57,0.0,0.0
8230409,368,2020-12-29 01:04:57,1.0,1.0
8230571,368,2020-12-29 01:05:56,2.0,1.0
8230733,368,2020-12-29 01:06:46,2.0,3.0
8230896,368,2020-12-29 01:07:56,0.0,0.0
8231062,368,2020-12-29 01:08:56,1.0,1.0
8231233,368,2020-12-29 01:10:07,0.0,0.0
8231407,368,2020-12-29 01:10:56,1.0,1.0
8231583,368,2020-12-29 01:11:56,7.0,7.0
8231760,368,2020-12-29 01:13:06,2.0,2.0
8231940,368,2020-12-29 01:14:07,14.0,13.0
8232129,368,2020-12-29 01:15:06,2.0,3.0
8232319,368,2020-12-29 01:15:57,1.0,1.0
8232515,368,2020-12-29 01:16:56,3.0,3.0
8232711,368,2020-12-29 01:17:56,2.0,2.0
8232909,368,2020-12-29 01:18:57,1.0,1.0
8233107,368,2020-12-29 01:19:56,2.0,1.0
8233305,368,2020-12-29 01:21:06,0.0,0.0
8233503,368,2020-12-29 01:22:07,1.0,1.0
8233703,368,2020-12-29 01:23:06,3.0,3.0
8233905,368,2020-12-29 01:23:57,1.0,1.0
8234108,368,2020-12-29 01:25:06,1.0,1.0
8234311,368,2020-12-29 01:25:56,1.0,1.0
8234514,368,2020-12-29 01:26:56,1.0,1.0
8234717,368,2020-12-29 01:27:57,2.0,2.0
8234920,368,2020-12-29 01:28:56,4.0,3.0
8235123,368,2020-12-29 01:30:06,2.0,3.0
8235326,368,2020-12-29 01:30:55,2.0,2.0
8235530,368,2020-12-29 01:31:56,0.0,0.0
8235735,368,2020-12-29 01:33:06,3.0,3.0
8235940,368,2020-12-29 01:33:57,1.0,1.0
8236145,368,2020-12-29 01:34:56,6.0,6.0
8236350,368,2020-12-29 01:35:57,1.0,1.0
8236555,368,2020-12-29 01:36:57,2.0,2.0
8236760,368,2020-12-29 01:37:56,3.0,2.0
8236965,368,2020-12-29 01:38:56,1.0,2.0
8237172,368,2020-12-29 01:39:56,4.0,3.0
8237379,368,2020-12-29 01:40:56,2.0,2.0
8237586,368,2020-12-29 01:41:57,2.0,2.0
8237793,368,2020-12-29 01:42:57,3.0,3.0
8238000,368,2020-12-29 01:43:57,2.0,0.0
8238208,368,2020-12-29 01:44:56,4.0,3.0
8238416,368,2020-12-29 01:45:56,0.0,2.0
8238624,368,2020-12-29 01:46:56,0.0,1.0
8238832,368,2020-12-29 01:47:57,2.0,2.0
8239041,368,2020-12-29 01:48:57,0.0,0.0
8239251,368,2020-12-29 01:49:56,0.0,0.0
8239461,368,2020-12-29 01:50:56,0.0,1.0
8239671,368,2020-12-29 01:51:56,2.0,0.0
8239881,368,2020-12-29 01:53:06,0.0,0.0
8240091,368,2020-12-29 01:53:56,1.0,1.0
8240301,368,2020-12-29 01:54:57,3.0,0.0
8240511,368,2020-12-29 01:55:57,1.0,3.0
8240721,368,2020-12-29 01:56:57,3.0,1.0
8240931,368,2020-12-29 01:57:57,2.0,3.0
8241141,368,2020-12-29 01:58:57,0.0,2.0
8241351,368,2020-12-29 01:59:57,0.0,2.0
8241562,368,2020-12-29 02:01:07,7.0,6.0
8241773,368,2020-12-29 02:01:57,2.0,2.0
8241985,368,2020-12-29 02:02:57,2.0,3.0
8242198,368,2020-12-29 02:03:57,4.0,2.0
8242411,368,2020-12-29 02:05:07,1.0,3.0
8242624,368,2020-12-29 02:05:56,3.0,0.0
8242837,368,2020-12-29 02:07:06,0.0,1.0
8243050,368,2020-12-29 02:07:57,2.0,3.0
8243263,368,2020-12-29 02:08:57,2.0,1.0
8243477,368,2020-12-29 02:09:56,2.0,0.0
8243692,368,2020-12-29 02:10:56,0.0,3.0
8243907,368,2020-12-29 02:11:56,0.0,1.0
8244122,368,2020-12-29 02:13:06,0.0,0.0
8244338,368,2020-12-29 02:13:56,0.0,0.0
8244554,368,2020-12-29 02:14:57,1.0,1.0
8244770,368,2020-12-29 02:15:57,1.0,1.0
8244986,368,2020-12-29 02:16:56,1.0,1.0
8245202,368,2020-12-29 02:17:56,3.0,3.0
8245420,368,2020-12-29 02:19:06,2.0,2.0
8245638,368,2020-12-29 02:19:56,3.0,3.0
8245856,368,2020-12-29 02:20:57,3.0,1.0
8246074,368,2020-12-29 02:21:57,0.0,2.0
8246292,368,2020-12-29 02:22:57,3.0,0.0
8246511,368,2020-12-29 02:23:56,1.0,2.0
8246730,368,2020-12-29 02:24:57,1.0,1.0
8246950,368,2020-12-29 02:25:57,0.0,1.0
8247170,368,2020-12-29 02:26:57,1.0,1.0
8247390,368,2020-12-29 02:27:57,1.0,2.0
8247610,368,2020-12-29 02:29:07,0.0,0.0
8247830,368,2020-12-29 02:29:57,2.0,2.0
8248050,368,2020-12-29 02:30:57,1.0,1.0
8248270,368,2020-12-29 02:31:57,1.0,0.0
8248490,368,2020-12-29 02:32:57,4.0,5.0
8248711,368,2020-12-29 02:33:57,4.0,3.0
8248932,368,2020-12-29 02:35:05,1.0,0.0
8249153,368,2020-12-29 02:35:57,1.0,2.0
8249374,368,2020-12-29 02:36:57,1.0,1.0
8249596,368,2020-12-29 02:38:07,0.0,0.0
8249818,368,2020-12-29 02:39:16,8.0,7.0
8250040,368,2020-12-29 02:39:57,3.0,1.0
8250262,368,2020-12-29 02:40:57,0.0,2.0
8250484,368,2020-12-29 02:41:57,4.0,4.0
8250706,368,2020-12-29 02:43:07,3.0,3.0
8250928,368,2020-12-29 02:43:57,2.0,0.0
8251150,368,2020-12-29 02:44:57,1.0,1.0
8251373,368,2020-12-29 02:45:56,0.0,0.0
8251596,368,2020-12-29 02:46:57,1.0,0.0
8251819,368,2020-12-29 02:47:57,0.0,1.0
8252042,368,2020-12-29 02:48:57,2.0,3.0
8252265,368,2020-12-29 02:49:57,1.0,0.0
8252489,368,2020-12-29 02:51:07,0.0,1.0
8252713,368,2020-12-29 02:51:57,1.0,1.0
8252938,368,2020-12-29 02:52:57,2.0,1.0
8253163,368,2020-12-29 02:54:07,2.0,3.0
8253389,368,2020-12-29 02:54:57,2.0,0.0
8253615,368,2020-12-29 02:56:07,0.0,2.0
8253841,368,2020-12-29 02:56:57,2.0,2.0
8254067,368,2020-12-29 02:57:56,4.0,2.0
8254293,368,2020-12-29 02:59:06,3.0,0.0
8254519,368,2020-12-29 02:59:56,0.0,4.0
8254746,368,2020-12-29 03:01:56,8.0,8.0
8254973,368,2020-12-29 03:02:57,1.0,0.0
8255200,368,2020-12-29 03:03:57,0.0,2.0
8255427,368,2020-12-29 03:04:56,3.0,1.0
8255655,368,2020-12-29 03:05:56,0.0,2.0
8255883,368,2020-12-29 03:06:57,0.0,0.0
8256111,368,2020-12-29 03:08:06,0.0,0.0
8256339,368,2020-12-29 03:08:56,1.0,1.0
8256567,368,2020-12-29 03:09:57,4.0,4.0
8256795,368,2020-12-29 03:10:57,3.0,1.0
8257023,368,2020-12-29 03:11:56,1.0,2.0
8257251,368,2020-12-29 03:12:56,1.0,2.0
8257479,368,2020-12-29 03:13:57,9.0,5.0
8257707,368,2020-12-29 03:14:57,4.0,4.0
8257935,368,2020-12-29 03:15:57,8.0,2.0
8258163,368,2020-12-29 03:17:07,0.0,2.0
8258392,368,2020-12-29 03:17:56,1.0,1.0
8258621,368,2020-12-29 03:18:57,1.0,2.0
8258850,368,2020-12-29 03:19:57,0.0,5.0
8259079,368,2020-12-29 03:20:57,2.0,3.0
8259308,368,2020-12-29 03:21:57,6.0,2.0
8259537,368,2020-12-29 03:22:57,0.0,1.0
8259766,368,2020-12-29 03:23:57,0.0,1.0
8259995,368,2020-12-29 03:24:57,3.0,3.0
8260224,368,2020-12-29 03:26:07,1.0,2.0
8260453,368,2020-12-29 03:26:57,3.0,3.0
8260682,368,2020-12-29 03:27:57,3.0,1.0
8260911,368,2020-12-29 03:28:57,0.0,3.0
8261141,368,2020-12-29 03:29:57,5.0,2.0
8261371,368,2020-12-29 03:30:56,2.0,2.0
8261601,368,2020-12-29 03:32:07,4.0,5.0
8261831,368,2020-12-29 03:33:07,7.0,1.0
8262061,368,2020-12-29 03:33:57,2.0,0.0
8262291,368,2020-12-29 03:34:57,1.0,3.0
8262521,368,2020-12-29 03:36:06,1.0,2.0
8262751,368,2020-12-29 03:36:57,0.0,3.0
8262981,368,2020-12-29 03:37:57,0.0,1.0
8263211,368,2020-12-29 03:38:56,1.0,1.0
8263441,368,2020-12-29 03:39:56,5.0,2.0
8263671,368,2020-12-29 03:40:56,1.0,3.0
8263901,368,2020-12-29 03:42:07,4.0,4.0
8264131,368,2020-12-29 03:42:57,3.0,1.0
8264361,368,2020-12-29 03:43:57,1.0,2.0
8264591,368,2020-12-29 03:44:57,2.0,2.0
8264821,368,2020-12-29 03:46:07,5.0,3.0
8265051,368,2020-12-29 03:46:57,0.0,1.0
8265281,368,2020-12-29 03:47:57,3.0,0.0
8265511,368,2020-12-29 03:49:07,1.0,1.0
8265741,368,2020-12-29 03:49:57,0.0,1.0
8265971,368,2020-12-29 03:50:57,2.0,2.0
8266201,368,2020-12-29 03:51:56,1.0,3.0
8266431,368,2020-12-29 03:52:56,1.0,3.0
8266661,368,2020-12-29 03:53:57,1.0,1.0
8266891,368,2020-12-29 03:54:56,0.0,0.0
8267121,368,2020-12-29 03:55:57,2.0,2.0
8267351,368,2020-12-29 03:56:56,4.0,4.0
8267581,368,2020-12-29 03:57:57,0.0,0.0
8267811,368,2020-12-29 03:58:57,0.0,0.0
8268041,368,2020-12-29 03:59:57,6.0,5.0
8268271,368,2020-12-29 04:00:56,5.0,4.0
8268501,368,2020-12-29 04:01:57,5.0,5.0
8268731,368,2020-12-29 04:02:57,8.0,1.0
8268961,368,2020-12-29 04:03:56,2.0,1.0
8269192,368,2020-12-29 04:04:57,1.0,1.0
8269423,368,2020-12-29 04:05:57,0.0,1.0
8269655,368,2020-12-29 04:06:57,1.0,2.0
8269888,368,2020-12-29 04:08:07,0.0,0.0
8270121,368,2020-12-29 04:08:57,1.0,2.0
8270354,368,2020-12-29 04:09:57,1.0,2.0
8270587,368,2020-12-29 04:10:57,0.0,1.0
8270820,368,2020-12-29 04:11:56,0.0,0.0
8271055,368,2020-12-29 04:12:57,0.0,1.0
8271291,368,2020-12-29 04:13:57,1.0,2.0
8271527,368,2020-12-29 04:14:57,1.0,2.0
8271763,368,2020-12-29 04:15:56,5.0,4.0
8271999,368,2020-12-29 04:16:57,3.0,3.0
8272235,368,2020-12-29 04:17:57,4.0,3.0
8272471,368,2020-12-29 04:18:57,1.0,2.0
8272709,368,2020-12-29 04:19:57,3.0,2.0
8272947,368,2020-12-29 04:20:57,3.0,0.0
8273185,368,2020-12-29 04:21:57,2.0,1.0
8273423,368,2020-12-29 04:22:56,1.0,1.0
8273661,368,2020-12-29 04:23:56,1.0,4.0
8273899,368,2020-12-29 04:24:57,4.0,2.0
8274138,368,2020-12-29 04:26:07,2.0,1.0
8274377,368,2020-12-29 04:26:57,0.0,2.0
8274616,368,2020-12-29 04:27:56,1.0,0.0
8274855,368,2020-12-29 04:28:57,0.0,1.0
8275094,368,2020-12-29 04:29:57,1.0,1.0
8275333,368,2020-12-29 04:30:57,1.0,2.0
8275572,368,2020-12-29 04:31:57,2.0,1.0
8275811,368,2020-12-29 04:32:56,2.0,1.0
8276051,368,2020-12-29 04:33:56,1.0,1.0
8276291,368,2020-12-29 04:34:57,1.0,0.0
8276531,368,2020-12-29 04:35:57,0.0,2.0
8276771,368,2020-12-29 04:36:56,0.0,1.0
8277011,368,2020-12-29 04:37:57,5.0,4.0
8277251,368,2020-12-29 04:39:06,1.0,2.0
8277491,368,2020-12-29 04:39:57,4.0,3.0
8277731,368,2020-12-29 04:40:57,4.0,2.0
8277971,368,2020-12-29 04:41:57,3.0,1.0
8278211,368,2020-12-29 04:42:57,3.0,1.0
8278451,368,2020-12-29 04:43:57,0.0,1.0
8278692,368,2020-12-29 04:44:57,0.0,0.0
8278934,368,2020-12-29 04:46:06,0.0,2.0
8279176,368,2020-12-29 04:47:06,1.0,3.0
8279418,368,2020-12-29 04:48:07,2.0,2.0
8279660,368,2020-12-29 04:48:57,3.0,1.0
8279902,368,2020-12-29 04:49:57,2.0,1.0
8280144,368,2020-12-29 04:50:56,1.0,0.0
8280386,368,2020-12-29 04:51:57,0.0,1.0
8280628,368,2020-12-29 04:52:57,0.0,0.0
8280870,368,2020-12-29 04:53:57,0.0,4.0
8281112,368,2020-12-29 04:54:57,3.0,1.0
8281354,368,2020-12-29 04:55:57,2.0,2.0
8281596,368,2020-12-29 04:56:57,1.0,2.0
8281838,368,2020-12-29 04:57:57,1.0,0.0
8282080,368,2020-12-29 04:59:06,0.0,1.0
8282322,368,2020-12-29 04:59:57,3.0,3.0
8282564,368,2020-12-29 05:00:57,3.0,3.0
8282806,368,2020-12-29 05:01:57,1.0,1.0
8283048,368,2020-12-29 05:02:57,2.0,2.0
8283290,368,2020-12-29 05:03:57,3.0,2.0
8283532,368,2020-12-29 05:04:56,1.0,1.0
8283774,368,2020-12-29 05:05:56,0.0,1.0
8284016,368,2020-12-29 05:06:57,2.0,2.0
8284258,368,2020-12-29 05:07:57,1.0,1.0
8284500,368,2020-12-29 05:08:57,2.0,1.0
8284742,368,2020-12-29 05:09:57,0.0,0.0
8284984,368,2020-12-29 05:10:57,0.0,0.0
8285226,368,2020-12-29 05:12:07,5.0,4.0
8285468,368,2020-12-29 05:12:57,2.0,1.0
8285710,368,2020-12-29 05:13:57,3.0,1.0
8285952,368,2020-12-29 05:14:57,2.0,1.0
8286194,368,2020-12-29 05:15:57,3.0,1.0
8286436,368,2020-12-29 05:16:56,1.0,2.0
8286678,368,2020-12-29 05:17:57,5.0,1.0
8286920,368,2020-12-29 05:18:57,0.0,1.0
8287162,368,2020-12-29 05:19:57,0.0,0.0
8287404,368,2020-12-29 05:20:57,2.0,0.0
8287646,368,2020-12-29 05:21:56,1.0,3.0
8287888,368,2020-12-29 05:22:57,0.0,3.0
8288130,368,2020-12-29 05:24:07,1.0,3.0
8288372,368,2020-12-29 05:25:07,6.0,2.0
8288614,368,2020-12-29 05:25:57,2.0,1.0
8288856,368,2020-12-29 05:26:57,2.0,0.0
8289098,368,2020-12-29 05:27:57,1.0,1.0
8289340,368,2020-12-29 05:28:57,0.0,0.0
8289582,368,2020-12-29 05:29:57,0.0,1.0
8289824,368,2020-12-29 05:31:07,0.0,1.0
8290066,368,2020-12-29 05:31:57,1.0,1.0
8290308,368,2020-12-29 05:32:57,0.0,1.0
8290550,368,2020-12-29 05:34:07,0.0,2.0
8290792,368,2020-12-29 05:34:56,0.0,0.0
8291034,368,2020-12-29 05:35:57,1.0,2.0
8291276,368,2020-12-29 05:37:07,0.0,0.0
8291518,368,2020-12-29 05:37:57,3.0,2.0
8291760,368,2020-12-29 05:38:57,2.0,2.0
8292002,368,2020-12-29 05:39:57,0.0,1.0
8292244,368,2020-12-29 05:40:57,2.0,2.0
8292486,368,2020-12-29 05:41:57,3.0,1.0
8292729,368,2020-12-29 05:42:57,2.0,0.0
8292972,368,2020-12-29 05:43:57,0.0,1.0
8293215,368,2020-12-29 05:45:06,1.0,0.0
8293458,368,2020-12-29 05:45:57,0.0,0.0
8293701,368,2020-12-29 05:46:57,1.0,0.0
8293944,368,2020-12-29 05:47:57,1.0,2.0
8294187,368,2020-12-29 05:48:56,0.0,1.0
8294430,368,2020-12-29 05:49:57,1.0,1.0
8294673,368,2020-12-29 05:50:57,1.0,3.0
8294916,368,2020-12-29 05:51:57,2.0,0.0
8295159,368,2020-12-29 05:53:07,1.0,0.0
8295402,368,2020-12-29 05:53:57,1.0,0.0
8295645,368,2020-12-29 05:54:57,0.0,2.0
8295888,368,2020-12-29 05:55:57,4.0,2.0
8296131,368,2020-12-29 05:57:07,4.0,2.0
8296374,368,2020-12-29 05:57:57,0.0,1.0
8296617,368,2020-12-29 05:58:57,1.0,1.0
8296860,368,2020-12-29 05:59:57,0.0,2.0
8297107,368,2020-12-29 06:00:57,2.0,2.0
8297358,368,2020-12-29 06:01:57,5.0,3.0
8297609,368,2020-12-29 06:02:57,0.0,3.0
8297860,368,2020-12-29 06:03:57,5.0,3.0
8298112,368,2020-12-29 06:04:57,2.0,1.0
8298365,368,2020-12-29 06:05:57,1.0,3.0
8298619,368,2020-12-29 06:06:57,2.0,2.0
8298874,368,2020-12-29 06:07:57,4.0,2.0
8299130,368,2020-12-29 06:08:57,0.0,0.0
8299386,368,2020-12-29 06:09:57,0.0,2.0
8299642,368,2020-12-29 06:10:56,1.0,0.0
8299898,368,2020-12-29 06:11:57,1.0,1.0
8300154,368,2020-12-29 06:12:57,1.0,2.0
8300410,368,2020-12-29 06:13:57,2.0,0.0
8300666,368,2020-12-29 06:14:56,2.0,2.0
8300922,368,2020-12-29 06:15:57,3.0,4.0
8301178,368,2020-12-29 06:16:56,5.0,5.0
8301434,368,2020-12-29 06:17:57,7.0,2.0
8301690,368,2020-12-29 06:18:57,2.0,3.0
8301946,368,2020-12-29 06:19:56,1.0,3.0
8302202,368,2020-12-29 06:20:57,2.0,0.0
8302458,368,2020-12-29 06:21:57,1.0,2.0
8302714,368,2020-12-29 06:22:57,2.0,0.0
8302970,368,2020-12-29 06:23:56,0.0,3.0
8303226,368,2020-12-29 06:25:07,1.0,0.0
8303482,368,2020-12-29 06:25:57,1.0,2.0
8303738,368,2020-12-29 06:26:57,4.0,3.0
8303994,368,2020-12-29 06:27:57,6.0,6.0
8304250,368,2020-12-29 06:28:57,4.0,1.0
8304506,368,2020-12-29 06:30:07,3.0,1.0
8304762,368,2020-12-29 06:30:57,2.0,1.0
8305018,368,2020-12-29 06:32:07,0.0,5.0
8305274,368,2020-12-29 06:32:57,0.0,1.0
8305530,368,2020-12-29 06:34:07,1.0,2.0
8305786,368,2020-12-29 06:35:07,1.0,0.0
8306042,368,2020-12-29 06:35:57,3.0,1.0
8306298,368,2020-12-29 06:36:57,1.0,0.0
8306554,368,2020-12-29 06:37:57,1.0,2.0
8306810,368,2020-12-29 06:38:57,4.0,4.0
8307066,368,2020-12-29 06:39:57,5.0,4.0
8307322,368,2020-12-29 06:41:06,4.0,2.0
8307578,368,2020-12-29 06:41:57,3.0,2.0
8307834,368,2020-12-29 06:42:57,2.0,2.0
8308090,368,2020-12-29 06:43:56,2.0,2.0
8308346,368,2020-12-29 06:44:57,0.0,2.0
8308602,368,2020-12-29 06:45:57,1.0,1.0
8308858,368,2020-12-29 06:46:57,0.0,2.0
8309114,368,2020-12-29 06:47:57,0.0,0.0
8309370,368,2020-12-29 06:48:57,1.0,1.0
8309626,368,2020-12-29 06:49:57,2.0,2.0
8309882,368,2020-12-29 06:50:57,2.0,2.0
8310138,368,2020-12-29 06:51:57,2.0,1.0
8310394,368,2020-12-29 06:52:57,2.0,2.0
8310650,368,2020-12-29 06:53:56,7.0,6.0
8310906,368,2020-12-29 06:54:57,3.0,1.0
8311162,368,2020-12-29 06:55:57,5.0,1.0
8311418,368,2020-12-29 06:56:57,1.0,3.0
8311674,368,2020-12-29 06:57:57,0.0,0.0
8311930,368,2020-12-29 06:58:57,0.0,3.0
8312186,368,2020-12-29 06:59:57,0.0,1.0
8312442,368,2020-12-29 07:00:57,0.0,2.0
8312698,368,2020-12-29 07:02:57,8.0,7.0
8312955,368,2020-12-29 07:03:57,3.0,3.0
8313212,368,2020-12-29 07:04:57,3.0,2.0
8313469,368,2020-12-29 07:05:57,3.0,1.0
8313726,368,2020-12-29 07:06:57,3.0,1.0
8313983,368,2020-12-29 07:07:57,1.0,3.0
8314240,368,2020-12-29 07:08:57,1.0,1.0
8314497,368,2020-12-29 07:10:05,3.0,3.0
8314754,368,2020-12-29 07:10:57,2.0,1.0
8315011,368,2020-12-29 07:11:57,1.0,0.0
8315268,368,2020-12-29 07:13:07,2.0,3.0
8315525,368,2020-12-29 07:13:57,1.0,0.0
8315782,368,2020-12-29 07:14:57,2.0,2.0
8316039,368,2020-12-29 07:15:57,3.0,2.0
8316296,368,2020-12-29 07:16:57,1.0,2.0
8316553,368,2020-12-29 07:17:57,0.0,0.0
8316810,368,2020-12-29 07:18:57,1.0,1.0
8317067,368,2020-12-29 07:19:57,4.0,3.0
8317324,368,2020-12-29 07:21:07,3.0,3.0
8317581,368,2020-12-29 07:21:57,3.0,3.0
8317838,368,2020-12-29 07:22:57,0.0,1.0
8318095,368,2020-12-29 07:23:57,1.0,1.0
8318352,368,2020-12-29 07:24:57,2.0,2.0
8318609,368,2020-12-29 07:25:57,0.0,0.0
8318866,368,2020-12-29 07:26:57,3.0,3.0
8319123,368,2020-12-29 07:27:57,3.0,0.0
8319380,368,2020-12-29 07:28:57,1.0,1.0
8319637,368,2020-12-29 07:29:57,1.0,1.0
8319894,368,2020-12-29 07:30:57,0.0,2.0
8320151,368,2020-12-29 07:31:57,1.0,0.0
8320408,368,2020-12-29 07:32:57,0.0,2.0
8320665,368,2020-12-29 07:33:57,2.0,2.0
8320922,368,2020-12-29 07:34:57,7.0,4.0
8321179,368,2020-12-29 07:36:07,4.0,2.0
8321436,368,2020-12-29 07:36:57,1.0,0.0
8321693,368,2020-12-29 07:37:57,0.0,2.0
8321950,368,2020-12-29 07:39:07,0.0,1.0
8322207,368,2020-12-29 07:39:57,0.0,1.0
8322464,368,2020-12-29 07:40:57,0.0,2.0
8322721,368,2020-12-29 07:42:07,0.0,0.0
8322978,368,2020-12-29 07:42:57,0.0,0.0
8323235,368,2020-12-29 07:44:07,2.0,2.0
8323492,368,2020-12-29 07:44:57,3.0,1.0
8323749,368,2020-12-29 07:45:57,0.0,2.0
8324006,368,2020-12-29 07:46:56,2.0,1.0
8324263,368,2020-12-29 07:47:57,0.0,1.0
8324520,368,2020-12-29 07:48:57,2.0,2.0
8324777,368,2020-12-29 07:49:57,2.0,2.0
8325034,368,2020-12-29 07:50:57,3.0,2.0
8325291,368,2020-12-29 07:51:57,1.0,1.0
8325548,368,2020-12-29 07:52:57,6.0,5.0
8325805,368,2020-12-29 07:54:07,4.0,4.0
8326062,368,2020-12-29 07:54:57,0.0,1.0
8326319,368,2020-12-29 07:55:57,2.0,1.0
8326576,368,2020-12-29 07:56:57,5.0,2.0
8326833,368,2020-12-29 07:57:57,1.0,2.0
8327090,368,2020-12-29 07:58:57,2.0,1.0
8327347,368,2020-12-29 07:59:57,0.0,2.0
8327605,368,2020-12-29 08:00:57,6.0,4.0
8327863,368,2020-12-29 08:02:56,4.0,3.0
8328121,368,2020-12-29 08:03:57,0.0,1.0
8328379,368,2020-12-29 08:05:06,2.0,2.0
8328637,368,2020-12-29 08:05:57,2.0,1.0
8328895,368,2020-12-29 08:06:57,4.0,4.0
8329153,368,2020-12-29 08:07:57,3.0,0.0
8329411,368,2020-12-29 08:08:57,0.0,2.0
8329669,368,2020-12-29 08:09:56,2.0,2.0
8329927,368,2020-12-29 08:11:07,5.0,2.0
8330185,368,2020-12-29 08:11:57,2.0,1.0
8330443,368,2020-12-29 08:12:57,0.0,2.0
8330701,368,2020-12-29 08:13:57,1.0,0.0
8330959,368,2020-12-29 08:14:57,2.0,2.0
8331217,368,2020-12-29 08:15:57,2.0,1.0
8331475,368,2020-12-29 08:16:57,0.0,2.0
8331733,368,2020-12-29 08:17:57,5.0,2.0
8331991,368,2020-12-29 08:18:57,2.0,3.0
8332249,368,2020-12-29 08:19:57,2.0,2.0
8332507,368,2020-12-29 08:20:57,1.0,1.0
8332765,368,2020-12-29 08:21:57,0.0,0.0
8333023,368,2020-12-29 08:22:57,2.0,2.0
8333281,368,2020-12-29 08:23:56,2.0,2.0
8333539,368,2020-12-29 08:24:57,2.0,2.0
8333797,368,2020-12-29 08:26:07,2.0,4.0
8334055,368,2020-12-29 08:26:57,4.0,1.0
8334313,368,2020-12-29 08:27:57,1.0,3.0
8334571,368,2020-12-29 08:28:56,1.0,0.0
8334829,368,2020-12-29 08:29:57,0.0,1.0
8335087,368,2020-12-29 08:31:25,2.0,3.0
8335345,368,2020-12-29 08:31:56,1.0,0.0
8335603,368,2020-12-29 08:33:07,0.0,0.0
8335861,368,2020-12-29 08:33:57,1.0,1.0
8336119,368,2020-12-29 08:34:57,3.0,2.0
8336377,368,2020-12-29 08:35:57,2.0,1.0
8336635,368,2020-12-29 08:36:57,0.0,2.0
8336893,368,2020-12-29 08:37:57,4.0,3.0
8337152,368,2020-12-29 08:38:57,1.0,0.0
8337412,368,2020-12-29 08:40:07,2.0,2.0
8337672,368,2020-12-29 08:40:57,2.0,0.0
8337932,368,2020-12-29 08:41:57,1.0,2.0
8338192,368,2020-12-29 08:42:57,1.0,2.0
8338452,368,2020-12-29 08:43:57,2.0,0.0
8338712,368,2020-12-29 08:44:57,0.0,1.0
8338972,368,2020-12-29 08:46:07,0.0,2.0
8339232,368,2020-12-29 08:46:57,2.0,1.0
8339492,368,2020-12-29 08:47:57,1.0,1.0
8339753,368,2020-12-29 08:48:57,5.0,5.0
8340014,368,2020-12-29 08:49:57,0.0,0.0
8340275,368,2020-12-29 08:50:57,2.0,2.0
8340536,368,2020-12-29 08:51:57,1.0,1.0
8340797,368,2020-12-29 08:52:56,1.0,1.0
8341058,368,2020-12-29 08:54:07,2.0,2.0
8341319,368,2020-12-29 08:54:56,6.0,6.0
8341580,368,2020-12-29 08:55:57,4.0,2.0
8341841,368,2020-12-29 08:56:57,2.0,2.0
8342102,368,2020-12-29 08:57:57,3.0,0.0
8342363,368,2020-12-29 08:58:57,0.0,0.0
8342624,368,2020-12-29 09:00:07,0.0,1.0
8342885,368,2020-12-29 09:00:57,0.0,1.0
8343146,368,2020-12-29 09:02:56,0.0,0.0
8343407,368,2020-12-29 09:03:56,0.0,1.0
8343668,368,2020-12-29 09:04:35,1.0,1.0
8343929,368,2020-12-29 09:04:35,0.0,0.0
8344190,368,2020-12-29 09:04:37,0.0,0.0
8344451,368,2020-12-29 09:05:27,0.0,1.0
8344712,368,2020-12-29 09:07:57,3.0,3.0
8344973,368,2020-12-29 09:09:57,6.0,7.0
8345234,368,2020-12-29 09:10:57,3.0,1.0
8345495,368,2020-12-29 09:11:57,3.0,3.0
8345756,368,2020-12-29 09:12:57,2.0,2.0
8346018,368,2020-12-29 09:13:57,0.0,0.0
8346280,368,2020-12-29 09:14:57,0.0,0.0
8346542,368,2020-12-29 09:15:57,0.0,1.0
8346804,368,2020-12-29 09:16:57,1.0,0.0
8347066,368,2020-12-29 09:17:56,5.0,5.0
8347328,368,2020-12-29 09:18:56,1.0,1.0
8347590,368,2020-12-29 09:19:57,2.0,2.0
8347852,368,2020-12-29 09:20:57,2.0,0.0
8348114,368,2020-12-29 09:21:57,0.0,2.0
8348376,368,2020-12-29 09:22:56,4.0,0.0
8348638,368,2020-12-29 09:23:57,0.0,0.0
8348900,368,2020-12-29 09:24:57,0.0,2.0
8349162,368,2020-12-29 09:25:56,0.0,2.0
8349424,368,2020-12-29 09:26:57,1.0,1.0
8349686,368,2020-12-29 09:28:06,2.0,2.0
8349948,368,2020-12-29 09:28:56,1.0,1.0
